,links
31,https://www.straitstimes.com/singapore/housing/new-hdb-rules-may-hit-young-buyers-more
32,https://www.straitstimes.com/singapore/housing/younger-buyers-likely-to-be-more-prudent-observers
33,https://www.straitstimes.com/singapore/housing/rules-on-hdb-housing-loans-cpf-usage-updated
34,https://www.straitstimes.com/singapore/housing/bidadari-estate-to-have-green-haven-with-lake-and-trails
35,https://www.straitstimes.com/singapore/housing/ura-examining-project-accounts-of-two-delayed-condos
36,https://www.straitstimes.com/singapore/housing/fewer-hdb-resale-flats-sold-in-q1-prices-down-03
37,https://www.straitstimes.com/singapore/housing/spore-democratic-party-outlines-its-housing-policy
38,https://www.straitstimes.com/singapore/housing/hdb-resale-prices-dip-03-in-q1
39,https://www.straitstimes.com/singapore/housing/930000-households-to-get-132m-in-scc-rebates
40,https://www.straitstimes.com/singapore/housing/24-allegedly-housed-in-four-room-hdb-flat
41,https://www.straitstimes.com/singapore/housing/stink-raised-over-parking-spaces-converted-into-toilets
42,https://www.straitstimes.com/singapore/housing/illegal-floor-a-blatant-breach-bca-and-ura
43,https://www.straitstimes.com/singapore/housing/hdb-owners-flouting-rules-by-adding-extra-floor
44,https://www.straitstimes.com/singapore/housing/marriage-registry-building-to-get-interior-makeover
45,https://www.straitstimes.com/singapore/housing/older-hdb-rental-blocks-to-get-better-ventilation-natural-lighting
46,https://www.straitstimes.com/singapore/housing/hdb-setting-up-team-to-help-rental-flat-families-buy-own-homes
47,https://www.straitstimes.com/singapore/housing/older-buyers-of-2-room-flexi-flats-pick-short-lease
48,https://www.straitstimes.com/singapore/housing/trouble-in-paradise
49,https://www.straitstimes.com/singapore/housing/ubin-islanders-worry-about-no-compensation-clause-in-contract
50,https://www.straitstimes.com/singapore/housing/hdb-launches-3739-flats-in-first-sales-exercise-of-the-year
51,https://www.straitstimes.com/singapore/housing/3500-upgrade-from-rental-flats-to-owning-homes
52,https://www.straitstimes.com/singapore/housing/million-dollar-hdb-flats-location-type-and-size-count
53,https://www.straitstimes.com/singapore/housing/more-than-18500-hdb-lifts-to-be-upgraded-over-10-years
54,https://www.straitstimes.com/singapore/housing/more-flats-sold-in-2018-with-71-going-for-1m-and-above
55,https://www.straitstimes.com/singapore/housing/developers-get-creative-to-push-unsold-condos
56,https://www.straitstimes.com/singapore/housing/resident-and-town-council-working-to-keep-koi-tank
57,https://www.straitstimes.com/singapore/housing/thanks-but-no-tanks-hdb-orders-removal-of-unusual-fish-tank
58,https://www.straitstimes.com/singapore/housing/construction-demand-here-expected-to-stay-strong-bca
59,https://www.straitstimes.com/singapore/housing/hdb-resale-flat-prices-fell-09-last-year
60,https://www.straitstimes.com/singapore/housing/lease-buyback-scheme-extended-to-all-hdb-flats
61,https://www.straitstimes.com/singapore/housing/four-room-hdb-resale-flats-cross-1m-mark-in-tiong-bahru
62,https://www.straitstimes.com/singapore/housing/some-owners-bid-to-keep-fixed-awnings-at-ec-rejected
63,https://www.straitstimes.com/singapore/housing/non-malaysian-foreigners-can-rent-flats-for-longer-period
64,https://www.straitstimes.com/singapore/housing/fewer-build-to-order-flats-to-be-launched-next-year
65,https://www.straitstimes.com/singapore/housing/hdb-residents-can-apply-for-2-types-of-subsidised-ramps
66,https://www.straitstimes.com/singapore/housing/lease-buyback-scheme-extension-details-likely-ready-by-early-2019
